"country","month","ur"
"Hungary","2007-09",7.5
"Hungary","2007-10",7.6
"Hungary","2007-11",7.9
"Hungary","2007-12",8
"Hungary","2008-01",7.8
"Hungary","2008-02",7.6
"Hungary","2008-03",7.5
"Hungary","2008-04",7.6
"Hungary","2008-05",7.7
"Hungary","2008-06",7.6
"Hungary","2008-07",7.6
"Hungary","2008-08",7.8
"Hungary","2008-09",7.9
"Hungary","2008-10",8
"Hungary","2008-11",8.2
"Hungary","2008-12",8.4
"Hungary","2009-01",8.6
"Hungary","2009-02",8.8
"Hungary","2009-03",9.3
"Hungary","2009-04",9.4
"Hungary","2009-05",9.2
"Hungary","2009-06",9.5
"Hungary","2009-07",9.9
"Hungary","2009-08",10.1
"Hungary","2009-09",10.5
"Hungary","2009-10",10.1
"Hungary","2009-11",10.5
"Hungary","2009-12",10.4
"Hungary","2010-01",10.6
"Hungary","2010-02",10.8
"Hungary","2010-03",10.9
"Hungary","2010-04",10.8
"Hungary","2010-05",10.9
"Hungary","2010-06",11
"Hungary","2010-07",10.6
"Hungary","2010-08",10.9
"Hungary","2010-09",10.7
"Hungary","2010-10",10.6
"Hungary","2010-11",10.8
"Hungary","2010-12",10.9
"Hungary","2011-01",11.1
"Hungary","2011-02",10.9
"Hungary","2011-03",10.5
"Hungary","2011-04",10.6
"Hungary","2011-05",10.5
"Hungary","2011-06",10.5
"Hungary","2011-07",10.6
"Hungary","2011-08",10.7
"Hungary","2011-09",10.5
"Hungary","2011-10",10.6
"Hungary","2011-11",10.4
"Hungary","2011-12",10.9
"Hungary","2012-01",11
"Hungary","2012-02",10.8
"Hungary","2012-03",10.8
"Hungary","2012-04",10.7
"Hungary","2012-05",10.6
"Hungary","2012-06",10.5
"Hungary","2012-07",10.3
"Hungary","2012-08",10.3
"Hungary","2012-09",10.3
"Hungary","2012-10",10.4
"Hungary","2012-11",10.5
"Hungary","2012-12",10.8
"Hungary","2013-01",11.4
"Hungary","2013-02",11
"Hungary","2013-03",10.1
"Hungary","2013-04",10.4
"Hungary","2013-05",10.1
"Hungary","2013-06",9.9
"Hungary","2013-07",9.9
"Hungary","2013-08",9.8
"Hungary","2013-09",9.6
"Hungary","2013-10",9.7
"Hungary","2013-11",8.8
"Hungary","2013-12",8.3
"Hungary","2014-01",8
"Hungary","2014-02",7.7
"Hungary","2014-03",7.6
"Hungary","2014-04",7.5
"Hungary","2014-05",8
"Hungary","2014-06",8.2
"Hungary","2014-07",7.5
"Hungary","2014-08",7.3
"Hungary","2014-09",6.9
"Hungary","2014-10",7.1
"Hungary","2014-11",7.3
"Hungary","2014-12",7.2
"Hungary","2015-01",7.2
"Hungary","2015-02",7.2
"Hungary","2015-03",7.1
"Hungary","2015-04",7
"Hungary","2015-05",6.7
"Hungary","2015-06",6.6
"Hungary","2015-07",6.4
"Hungary","2015-08",6.1
"Hungary","2015-09",6.1
"Hungary","2015-10",6
"Hungary","2015-11",6.1
"Hungary","2015-12",5.9
"Hungary","2016-01",5.8
"Hungary","2016-02",5.6
"Hungary","2016-03",5.5
"Hungary","2016-04",5.3
"Hungary","2016-05",4.9
"Hungary","2016-06",4.7
"Hungary","2016-07",4.7
"Hungary","2016-08",4.6
"Hungary","2016-09",4.5
"Hungary","2016-10",4.4
"Hungary","2016-11",4.3
"Hungary","2016-12",4.2
"Hungary","2017-01",4.2
"Hungary","2017-02",4.2
"Hungary","2017-03",4.4
"Hungary","2017-04",4.4
"Hungary","2017-05",4.2
"Hungary","2017-06",4.1
"Hungary","2017-07",4
"Hungary","2017-08",3.9
"Hungary","2017-09",3.9
"Hungary","2017-10",3.8
"Hungary","2017-11",3.7
"Hungary","2017-12",3.6
"Hungary","2018-01",3.6
"Hungary","2018-02",3.7
"Hungary","2018-03",3.6
"Hungary","2018-04",3.4
"Hungary","2018-05",3.3
"Hungary","2018-06",3.3
"Hungary","2018-07",3.6
"Hungary","2018-08",3.5
"Hungary","2018-09",3.6
"Hungary","2018-10",3.4
"Hungary","2018-11",3.4
"Hungary","2018-12",3.4
"Hungary","2019-01",3.3
"Hungary","2019-02",3.4
"Hungary","2019-03",3.4
"Hungary","2019-04",3.3
"Hungary","2019-05",3.3
"Hungary","2019-06",3.2
"Hungary","2019-07",3.3
"Hungary","2019-08",3.3
"Hungary","2019-09",3.3
"Hungary","2019-10",3.2
"Hungary","2019-11",3.1
"Hungary","2019-12",3
"Hungary","2020-01",3.2
"Hungary","2020-02",3.2
"Hungary","2020-03",3.3
"Hungary","2020-04",4.2
"Hungary","2020-05",4.7
"Hungary","2020-06",4.9
"Hungary","2020-07",4.5
"Hungary","2020-08",4.4
"Hungary","2020-09",4.3
"Hungary","2020-10",4.3
"Hungary","2020-11",4.3
"Hungary","2020-12",4.3
"Hungary","2021-01",4.3
"Hungary","2021-02",4.2
"Hungary","2021-03",4.2
"Hungary","2021-04",4.2
"Hungary","2021-05",4.1
"Hungary","2021-06",4
"Hungary","2021-07",4
"Hungary","2021-08",4
"Hungary","2021-09",3.9
"Hungary","2021-10",3.9
"Hungary","2021-11",3.8
"Hungary","2021-12",3.9
"Hungary","2022-01",3.6
"Hungary","2022-02",3.6
"Hungary","2022-03",3.5
"Hungary","2022-04",3.5
"Hungary","2022-05",3.5
"Hungary","2022-06",3.5
"Hungary","2022-07",3.6
"Hungary","2022-08",3.7
"Hungary","2022-09",3.8
"Hungary","2022-10",3.9
"Hungary","2022-11",3.9
"Hungary","2022-12",3.9
"Hungary","2023-01",3.9
"Hungary","2023-02",3.9
"Hungary","2023-03",3.9
"Hungary","2023-04",4
"Hungary","2023-05",4
"Hungary","2023-06",4
"Hungary","2023-07",4
"Hungary","2023-08",4.1
"Hungary","2023-09",4.2
"Hungary","2023-10",4.2
"Hungary","2023-11",4.3
"Hungary","2023-12",4.4
"Hungary","2024-01",4.3
"Hungary","2024-02",4.3
"Hungary","2024-03",4.3
"Hungary","2024-04",4.3
"Hungary","2024-05",4.3
"Hungary","2024-06",4.3
"Hungary","2024-07",4.3
"Hungary","2024-08",4.4
"Hungary","2024-09",4.5
"Hungary","2024-10",4.5
"Hungary","2024-11",4.5
"Hungary","2024-12",4.4
"Hungary","2025-01",4.3
"Hungary","2025-02",4.3
"Hungary","2025-03",4.2
"Hungary","2025-04",4.3
"Hungary","2025-05",4.3
"Hungary","2025-06",4.4
"Hungary","2025-07",4.3
"Hungary","2025-08",4.3
"Hungary","2025-09",4.5
"Hungary","2025-10",4.5
"Hungary","2025-11",4.4
"Hungary","2025-12",4.5
"Hungary","2026-01",4.5
"Poland","1983-01",NA
"Poland","1983-02",NA
"Poland","1983-03",NA
"Poland","1983-04",NA
"Poland","1983-05",NA
"Poland","1983-06",NA
"Poland","1983-07",NA
"Poland","1983-08",NA
"Poland","1983-09",NA
"Poland","1983-10",NA
"Poland","1983-11",NA
"Poland","1983-12",NA
"Poland","1984-01",NA
"Poland","1984-02",NA
"Poland","1984-03",NA
"Poland","1984-04",NA
"Poland","1984-05",NA
"Poland","1984-06",NA
"Poland","1984-07",NA
"Poland","1984-08",NA
"Poland","1984-09",NA
"Poland","1984-10",NA
"Poland","1984-11",NA
"Poland","1984-12",NA
"Poland","1985-01",NA
"Poland","1985-02",NA
"Poland","1985-03",NA
"Poland","1985-04",NA
"Poland","1985-05",NA
"Poland","1985-06",NA
"Poland","1985-07",NA
"Poland","1985-08",NA
"Poland","1985-09",NA
"Poland","1985-10",NA
"Poland","1985-11",NA
"Poland","1985-12",NA
"Poland","1986-01",NA
"Poland","1986-02",NA
"Poland","1986-03",NA
"Poland","1986-04",NA
"Poland","1986-05",NA
"Poland","1986-06",NA
"Poland","1986-07",NA
"Poland","1986-08",NA
"Poland","1986-09",NA
"Poland","1986-10",NA
"Poland","1986-11",NA
"Poland","1986-12",NA
"Poland","1987-01",NA
"Poland","1987-02",NA
"Poland","1987-03",NA
"Poland","1987-04",NA
"Poland","1987-05",NA
"Poland","1987-06",NA
"Poland","1987-07",NA
"Poland","1987-08",NA
"Poland","1987-09",NA
"Poland","1987-10",NA
"Poland","1987-11",NA
"Poland","1987-12",NA
"Poland","1988-01",NA
"Poland","1988-02",NA
"Poland","1988-03",NA
"Poland","1988-04",NA
"Poland","1988-05",NA
"Poland","1988-06",NA
"Poland","1988-07",NA
"Poland","1988-08",NA
"Poland","1988-09",NA
"Poland","1988-10",NA
"Poland","1988-11",NA
"Poland","1988-12",NA
"Poland","1989-01",NA
"Poland","1989-02",NA
"Poland","1989-03",NA
"Poland","1989-04",NA
"Poland","1989-05",NA
"Poland","1989-06",NA
"Poland","1989-07",NA
"Poland","1989-08",NA
"Poland","1989-09",NA
"Poland","1989-10",NA
"Poland","1989-11",NA
"Poland","1989-12",NA
"Poland","1990-01",NA
"Poland","1990-02",NA
"Poland","1990-03",NA
"Poland","1990-04",NA
"Poland","1990-05",NA
"Poland","1990-06",NA
"Poland","1990-07",NA
"Poland","1990-08",NA
"Poland","1990-09",NA
"Poland","1990-10",NA
"Poland","1990-11",NA
"Poland","1990-12",NA
"Poland","1991-01",NA
"Poland","1991-02",NA
"Poland","1991-03",NA
"Poland","1991-04",NA
"Poland","1991-05",NA
"Poland","1991-06",NA
"Poland","1991-07",NA
"Poland","1991-08",NA
"Poland","1991-09",NA
"Poland","1991-10",NA
"Poland","1991-11",NA
"Poland","1991-12",NA
"Poland","1992-01",NA
"Poland","1992-02",NA
"Poland","1992-03",NA
"Poland","1992-04",NA
"Poland","1992-05",NA
"Poland","1992-06",NA
"Poland","1992-07",NA
"Poland","1992-08",NA
"Poland","1992-09",NA
"Poland","1992-10",NA
"Poland","1992-11",NA
"Poland","1992-12",NA
"Poland","1993-01",NA
"Poland","1993-02",NA
"Poland","1993-03",NA
"Poland","1993-04",NA
"Poland","1993-05",NA
"Poland","1993-06",NA
"Poland","1993-07",NA
"Poland","1993-08",NA
"Poland","1993-09",NA
"Poland","1993-10",NA
"Poland","1993-11",NA
"Poland","1993-12",NA
"Poland","1994-01",NA
"Poland","1994-02",NA
"Poland","1994-03",NA
"Poland","1994-04",NA
"Poland","1994-05",NA
"Poland","1994-06",NA
"Poland","1994-07",NA
"Poland","1994-08",NA
"Poland","1994-09",NA
"Poland","1994-10",NA
"Poland","1994-11",NA
"Poland","1994-12",NA
"Poland","1995-01",NA
"Poland","1995-02",NA
"Poland","1995-03",NA
"Poland","1995-04",NA
"Poland","1995-05",NA
"Poland","1995-06",NA
"Poland","1995-07",NA
"Poland","1995-08",NA
"Poland","1995-09",NA
"Poland","1995-10",NA
"Poland","1995-11",NA
"Poland","1995-12",NA
"Poland","1996-01",NA
"Poland","1996-02",NA
"Poland","1996-03",NA
"Poland","1996-04",NA
"Poland","1996-05",NA
"Poland","1996-06",NA
"Poland","1996-07",NA
"Poland","1996-08",NA
"Poland","1996-09",NA
"Poland","1996-10",NA
"Poland","1996-11",NA
"Poland","1996-12",NA
"Poland","1997-01",11.8
"Poland","1997-02",11.5
"Poland","1997-03",11.3
"Poland","1997-04",11.1
"Poland","1997-05",10.9
"Poland","1997-06",10.9
"Poland","1997-07",10.8
"Poland","1997-08",10.7
"Poland","1997-09",10.5
"Poland","1997-10",10.4
"Poland","1997-11",10.2
"Poland","1997-12",10.1
"Poland","1998-01",10
"Poland","1998-02",9.9
"Poland","1998-03",9.8
"Poland","1998-04",9.8
"Poland","1998-05",9.9
"Poland","1998-06",10
"Poland","1998-07",10.1
"Poland","1998-08",10.2
"Poland","1998-09",10.4
"Poland","1998-10",10.6
"Poland","1998-11",10.8
"Poland","1998-12",11
"Poland","1999-01",11.5
"Poland","1999-02",12
"Poland","1999-03",12.3
"Poland","1999-04",12.7
"Poland","1999-05",12.9
"Poland","1999-06",13.2
"Poland","1999-07",13.5
"Poland","1999-08",13.8
"Poland","1999-09",14.2
"Poland","1999-10",14.5
"Poland","1999-11",14.8
"Poland","1999-12",15.1
"Poland","2000-01",15.5
"Poland","2000-02",15.8
"Poland","2000-03",16.1
"Poland","2000-04",16.2
"Poland","2000-05",16.3
"Poland","2000-06",16.1
"Poland","2000-07",16
"Poland","2000-08",15.9
"Poland","2000-09",16
"Poland","2000-10",16.2
"Poland","2000-11",16.5
"Poland","2000-12",16.8
"Poland","2001-01",17.1
"Poland","2001-02",17.4
"Poland","2001-03",17.7
"Poland","2001-04",18.1
"Poland","2001-05",18.4
"Poland","2001-06",18.5
"Poland","2001-07",18.4
"Poland","2001-08",18.4
"Poland","2001-09",18.6
"Poland","2001-10",18.8
"Poland","2001-11",19.1
"Poland","2001-12",19.2
"Poland","2002-01",19.4
"Poland","2002-02",19.4
"Poland","2002-03",19.6
"Poland","2002-04",19.9
"Poland","2002-05",19.8
"Poland","2002-06",20.2
"Poland","2002-07",20.4
"Poland","2002-08",20.5
"Poland","2002-09",20.5
"Poland","2002-10",20.4
"Poland","2002-11",20.3
"Poland","2002-12",20.1
"Poland","2003-01",19.9
"Poland","2003-02",19.8
"Poland","2003-03",19.6
"Poland","2003-04",19.5
"Poland","2003-05",19.5
"Poland","2003-06",19.7
"Poland","2003-07",19.9
"Poland","2003-08",20
"Poland","2003-09",19.9
"Poland","2003-10",19.8
"Poland","2003-11",19.7
"Poland","2003-12",19.8
"Poland","2004-01",20
"Poland","2004-02",19.9
"Poland","2004-03",19.8
"Poland","2004-04",19.5
"Poland","2004-05",19.3
"Poland","2004-06",19.2
"Poland","2004-07",19
"Poland","2004-08",18.9
"Poland","2004-09",18.7
"Poland","2004-10",18.6
"Poland","2004-11",18.4
"Poland","2004-12",18.3
"Poland","2005-01",18.1
"Poland","2005-02",18.2
"Poland","2005-03",18.3
"Poland","2005-04",18.4
"Poland","2005-05",18.4
"Poland","2005-06",18.4
"Poland","2005-07",18.2
"Poland","2005-08",18
"Poland","2005-09",17.8
"Poland","2005-10",17.5
"Poland","2005-11",17.1
"Poland","2005-12",16.6
"Poland","2006-01",16
"Poland","2006-02",15.4
"Poland","2006-03",15.1
"Poland","2006-04",14.7
"Poland","2006-05",14.4
"Poland","2006-06",14
"Poland","2006-07",13.8
"Poland","2006-08",13.5
"Poland","2006-09",13.2
"Poland","2006-10",12.9
"Poland","2006-11",12.4
"Poland","2006-12",11.9
"Poland","2007-01",11.3
"Poland","2007-02",10.7
"Poland","2007-03",10.3
"Poland","2007-04",10
"Poland","2007-05",9.7
"Poland","2007-06",9.5
"Poland","2007-07",9.4
"Poland","2007-08",9.3
"Poland","2007-09",9.2
"Poland","2007-10",8.9
"Poland","2007-11",8.7
"Poland","2007-12",8.3
"Poland","2008-01",7.8
"Poland","2008-02",7.5
"Poland","2008-03",7.3
"Poland","2008-04",7.2
"Poland","2008-05",7.2
"Poland","2008-06",7
"Poland","2008-07",6.9
"Poland","2008-08",6.8
"Poland","2008-09",6.7
"Poland","2008-10",6.6
"Poland","2008-11",6.8
"Poland","2008-12",7
"Poland","2009-01",7.4
"Poland","2009-02",7.5
"Poland","2009-03",7.7
"Poland","2009-04",7.8
"Poland","2009-05",7.9
"Poland","2009-06",8.1
"Poland","2009-07",8.3
"Poland","2009-08",8.4
"Poland","2009-09",8.4
"Poland","2009-10",8.4
"Poland","2009-11",8.7
"Poland","2009-12",9.1
"Poland","2010-01",10.3
"Poland","2010-02",10.3
"Poland","2010-03",10.3
"Poland","2010-04",10.1
"Poland","2010-05",10
"Poland","2010-06",9.9
"Poland","2010-07",9.8
"Poland","2010-08",9.8
"Poland","2010-09",9.8
"Poland","2010-10",9.8
"Poland","2010-11",9.8
"Poland","2010-12",9.8
"Poland","2011-01",9.7
"Poland","2011-02",9.7
"Poland","2011-03",9.8
"Poland","2011-04",9.9
"Poland","2011-05",9.9
"Poland","2011-06",9.9
"Poland","2011-07",9.9
"Poland","2011-08",10
"Poland","2011-09",10.1
"Poland","2011-10",10.2
"Poland","2011-11",10.2
"Poland","2011-12",10.2
"Poland","2012-01",10.2
"Poland","2012-02",10.2
"Poland","2012-03",10.2
"Poland","2012-04",10.2
"Poland","2012-05",10.3
"Poland","2012-06",10.4
"Poland","2012-07",10.5
"Poland","2012-08",10.5
"Poland","2012-09",10.5
"Poland","2012-10",10.5
"Poland","2012-11",10.6
"Poland","2012-12",10.6
"Poland","2013-01",10.9
"Poland","2013-02",10.9
"Poland","2013-03",11
"Poland","2013-04",11
"Poland","2013-05",10.9
"Poland","2013-06",10.7
"Poland","2013-07",10.6
"Poland","2013-08",10.4
"Poland","2013-09",10.3
"Poland","2013-10",10.2
"Poland","2013-11",10.2
"Poland","2013-12",10.2
"Poland","2014-01",10.4
"Poland","2014-02",10.3
"Poland","2014-03",10.1
"Poland","2014-04",9.8
"Poland","2014-05",9.5
"Poland","2014-06",9.2
"Poland","2014-07",8.9
"Poland","2014-08",8.6
"Poland","2014-09",8.5
"Poland","2014-10",8.4
"Poland","2014-11",8.4
"Poland","2014-12",8.4
"Poland","2015-01",8.4
"Poland","2015-02",8.3
"Poland","2015-03",8.1
"Poland","2015-04",7.9
"Poland","2015-05",7.7
"Poland","2015-06",7.6
"Poland","2015-07",7.5
"Poland","2015-08",7.5
"Poland","2015-09",7.4
"Poland","2015-10",7.3
"Poland","2015-11",7.2
"Poland","2015-12",7
"Poland","2016-01",6.8
"Poland","2016-02",6.7
"Poland","2016-03",6.6
"Poland","2016-04",6.5
"Poland","2016-05",6.4
"Poland","2016-06",6.4
"Poland","2016-07",6.3
"Poland","2016-08",6.2
"Poland","2016-09",6.1
"Poland","2016-10",5.9
"Poland","2016-11",5.7
"Poland","2016-12",5.5
"Poland","2017-01",5.3
"Poland","2017-02",5.1
"Poland","2017-03",5.1
"Poland","2017-04",5.2
"Poland","2017-05",5.2
"Poland","2017-06",5.1
"Poland","2017-07",4.9
"Poland","2017-08",4.9
"Poland","2017-09",4.8
"Poland","2017-10",4.7
"Poland","2017-11",4.6
"Poland","2017-12",4.4
"Poland","2018-01",4.1
"Poland","2018-02",3.9
"Poland","2018-03",3.8
"Poland","2018-04",3.8
"Poland","2018-05",3.7
"Poland","2018-06",3.8
"Poland","2018-07",3.9
"Poland","2018-08",3.9
"Poland","2018-09",4
"Poland","2018-10",4
"Poland","2018-11",3.9
"Poland","2018-12",3.9
"Poland","2019-01",3.7
"Poland","2019-02",3.6
"Poland","2019-03",3.5
"Poland","2019-04",3.4
"Poland","2019-05",3.3
"Poland","2019-06",3.2
"Poland","2019-07",3.2
"Poland","2019-08",3.1
"Poland","2019-09",3.1
"Poland","2019-10",3
"Poland","2019-11",3
"Poland","2019-12",2.9
"Poland","2020-01",2.9
"Poland","2020-02",2.8
"Poland","2020-03",2.9
"Poland","2020-04",3.1
"Poland","2020-05",3.3
"Poland","2020-06",3.4
"Poland","2020-07",3.4
"Poland","2020-08",3.4
"Poland","2020-09",3.3
"Poland","2020-10",3.2
"Poland","2020-11",3.2
"Poland","2020-12",3.3
"Poland","2021-01",3.6
"Poland","2021-02",3.8
"Poland","2021-03",3.9
"Poland","2021-04",3.8
"Poland","2021-05",3.7
"Poland","2021-06",3.5
"Poland","2021-07",3.3
"Poland","2021-08",3.1
"Poland","2021-09",3
"Poland","2021-10",3
"Poland","2021-11",3
"Poland","2021-12",2.9
"Poland","2022-01",2.9
"Poland","2022-02",2.8
"Poland","2022-03",2.8
"Poland","2022-04",2.8
"Poland","2022-05",2.8
"Poland","2022-06",2.8
"Poland","2022-07",2.9
"Poland","2022-08",3
"Poland","2022-09",3
"Poland","2022-10",3
"Poland","2022-11",2.9
"Poland","2022-12",2.8
"Poland","2023-01",2.7
"Poland","2023-02",2.6
"Poland","2023-03",2.7
"Poland","2023-04",2.7
"Poland","2023-05",2.8
"Poland","2023-06",2.8
"Poland","2023-07",2.8
"Poland","2023-08",2.8
"Poland","2023-09",2.9
"Poland","2023-10",3.1
"Poland","2023-11",3.1
"Poland","2023-12",3.1
"Poland","2024-01",2.9
"Poland","2024-02",2.9
"Poland","2024-03",2.8
"Poland","2024-04",2.8
"Poland","2024-05",2.9
"Poland","2024-06",2.9
"Poland","2024-07",3
"Poland","2024-08",3
"Poland","2024-09",3
"Poland","2024-10",2.8
"Poland","2024-11",2.8
"Poland","2024-12",2.9
"Poland","2025-01",3
"Poland","2025-02",3.1
"Poland","2025-03",3.2
"Poland","2025-04",3.1
"Poland","2025-05",3
"Poland","2025-06",3.1
"Poland","2025-07",3.2
"Poland","2025-08",3.2
"Poland","2025-09",3.2
"Poland","2025-10",3.2
"Poland","2025-11",3.2
"Poland","2025-12",3.2
"Poland","2026-01",3.1
"Romania","1983-01",NA
"Romania","1983-02",NA
"Romania","1983-03",NA
"Romania","1983-04",NA
"Romania","1983-05",NA
"Romania","1983-06",NA
"Romania","1983-07",NA
"Romania","1983-08",NA
"Romania","1983-09",NA
"Romania","1983-10",NA
"Romania","1983-11",NA
"Romania","1983-12",NA
"Romania","1984-01",NA
"Romania","1984-02",NA
"Romania","1984-03",NA
"Romania","1984-04",NA
"Romania","1984-05",NA
"Romania","1984-06",NA
"Romania","1984-07",NA
"Romania","1984-08",NA
"Romania","1984-09",NA
"Romania","1984-10",NA
"Romania","1984-11",NA
"Romania","1984-12",NA
"Romania","1985-01",NA
"Romania","1985-02",NA
"Romania","1985-03",NA
"Romania","1985-04",NA
"Romania","1985-05",NA
"Romania","1985-06",NA
"Romania","1985-07",NA
"Romania","1985-08",NA
"Romania","1985-09",NA
"Romania","1985-10",NA
"Romania","1985-11",NA
"Romania","1985-12",NA
"Romania","1986-01",NA
"Romania","1986-02",NA
"Romania","1986-03",NA
"Romania","1986-04",NA
"Romania","1986-05",NA
"Romania","1986-06",NA
"Romania","1986-07",NA
"Romania","1986-08",NA
"Romania","1986-09",NA
"Romania","1986-10",NA
"Romania","1986-11",NA
"Romania","1986-12",NA
"Romania","1987-01",NA
"Romania","1987-02",NA
"Romania","1987-03",NA
"Romania","1987-04",NA
"Romania","1987-05",NA
"Romania","1987-06",NA
"Romania","1987-07",NA
"Romania","1987-08",NA
"Romania","1987-09",NA
"Romania","1987-10",NA
"Romania","1987-11",NA
"Romania","1987-12",NA
"Romania","1988-01",NA
"Romania","1988-02",NA
"Romania","1988-03",NA
"Romania","1988-04",NA
"Romania","1988-05",NA
"Romania","1988-06",NA
"Romania","1988-07",NA
"Romania","1988-08",NA
"Romania","1988-09",NA
"Romania","1988-10",NA
"Romania","1988-11",NA
"Romania","1988-12",NA
"Romania","1989-01",NA
"Romania","1989-02",NA
"Romania","1989-03",NA
"Romania","1989-04",NA
"Romania","1989-05",NA
"Romania","1989-06",NA
"Romania","1989-07",NA
"Romania","1989-08",NA
"Romania","1989-09",NA
"Romania","1989-10",NA
"Romania","1989-11",NA
"Romania","1989-12",NA
"Romania","1990-01",NA
"Romania","1990-02",NA
"Romania","1990-03",NA
"Romania","1990-04",NA
"Romania","1990-05",NA
"Romania","1990-06",NA
"Romania","1990-07",NA
"Romania","1990-08",NA
"Romania","1990-09",NA
"Romania","1990-10",NA
"Romania","1990-11",NA
"Romania","1990-12",NA
"Romania","1991-01",NA
"Romania","1991-02",NA
"Romania","1991-03",NA
"Romania","1991-04",NA
"Romania","1991-05",NA
"Romania","1991-06",NA
"Romania","1991-07",NA
"Romania","1991-08",NA
"Romania","1991-09",NA
"Romania","1991-10",NA
"Romania","1991-11",NA
"Romania","1991-12",NA
"Romania","1992-01",NA
"Romania","1992-02",NA
"Romania","1992-03",NA
"Romania","1992-04",NA
"Romania","1992-05",NA
"Romania","1992-06",NA
"Romania","1992-07",NA
"Romania","1992-08",NA
"Romania","1992-09",NA
"Romania","1992-10",NA
"Romania","1992-11",NA
"Romania","1992-12",NA
"Romania","1993-01",NA
"Romania","1993-02",NA
"Romania","1993-03",NA
"Romania","1993-04",NA
"Romania","1993-05",NA
"Romania","1993-06",NA
"Romania","1993-07",NA
"Romania","1993-08",NA
"Romania","1993-09",NA
"Romania","1993-10",NA
"Romania","1993-11",NA
"Romania","1993-12",NA
"Romania","1994-01",NA
"Romania","1994-02",NA
"Romania","1994-03",NA
"Romania","1994-04",NA
"Romania","1994-05",NA
"Romania","1994-06",NA
"Romania","1994-07",NA
"Romania","1994-08",NA
"Romania","1994-09",NA
"Romania","1994-10",NA
"Romania","1994-11",NA
"Romania","1994-12",NA
"Romania","1995-01",NA
"Romania","1995-02",NA
"Romania","1995-03",NA
"Romania","1995-04",NA
"Romania","1995-05",NA
"Romania","1995-06",NA
"Romania","1995-07",NA
"Romania","1995-08",NA
"Romania","1995-09",NA
"Romania","1995-10",NA
"Romania","1995-11",NA
"Romania","1995-12",NA
"Romania","1996-01",NA
"Romania","1996-02",NA
"Romania","1996-03",NA
"Romania","1996-04",NA
"Romania","1996-05",NA
"Romania","1996-06",NA
"Romania","1996-07",NA
"Romania","1996-08",NA
"Romania","1996-09",NA
"Romania","1996-10",NA
"Romania","1996-11",NA
"Romania","1996-12",NA
"Romania","1997-01",5.7
"Romania","1997-02",5.9
"Romania","1997-03",6
"Romania","1997-04",6
"Romania","1997-05",6.1
"Romania","1997-06",6.1
"Romania","1997-07",6.2
"Romania","1997-08",6.1
"Romania","1997-09",6.2
"Romania","1997-10",6.3
"Romania","1997-11",6.5
"Romania","1997-12",6.5
"Romania","1998-01",6.4
"Romania","1998-02",6.3
"Romania","1998-03",6.1
"Romania","1998-04",6.1
"Romania","1998-05",6.2
"Romania","1998-06",6.2
"Romania","1998-07",6.2
"Romania","1998-08",6.2
"Romania","1998-09",6.3
"Romania","1998-10",6.2
"Romania","1998-11",6.4
"Romania","1998-12",6.4
"Romania","1999-01",6.6
"Romania","1999-02",6.6
"Romania","1999-03",6.7
"Romania","1999-04",6.7
"Romania","1999-05",6.8
"Romania","1999-06",7
"Romania","1999-07",7.2
"Romania","1999-08",7.4
"Romania","1999-09",7.4
"Romania","1999-10",7.6
"Romania","1999-11",7.5
"Romania","1999-12",7.5
"Romania","2000-01",7.4
"Romania","2000-02",7.4
"Romania","2000-03",7.3
"Romania","2000-04",7.5
"Romania","2000-05",7.6
"Romania","2000-06",7.7
"Romania","2000-07",7.7
"Romania","2000-08",7.7
"Romania","2000-09",7.8
"Romania","2000-10",7.8
"Romania","2000-11",7.7
"Romania","2000-12",7.6
"Romania","2001-01",7.5
"Romania","2001-02",7.4
"Romania","2001-03",7.3
"Romania","2001-04",7.2
"Romania","2001-05",7.2
"Romania","2001-06",7.2
"Romania","2001-07",7.2
"Romania","2001-08",7.3
"Romania","2001-09",7.4
"Romania","2001-10",7.5
"Romania","2001-11",7.7
"Romania","2001-12",8.1
"Romania","2002-01",8.4
"Romania","2002-02",8.5
"Romania","2002-03",8.7
"Romania","2002-04",8.8
"Romania","2002-05",8.7
"Romania","2002-06",8.7
"Romania","2002-07",8.7
"Romania","2002-08",8.5
"Romania","2002-09",8.2
"Romania","2002-10",7.8
"Romania","2002-11",7.6
"Romania","2002-12",7.5
"Romania","2003-01",7.5
"Romania","2003-02",7.6
"Romania","2003-03",7.8
"Romania","2003-04",7.8
"Romania","2003-05",7.7
"Romania","2003-06",7.7
"Romania","2003-07",7.6
"Romania","2003-08",7.7
"Romania","2003-09",7.6
"Romania","2003-10",7.8
"Romania","2003-11",8.2
"Romania","2003-12",8.3
"Romania","2004-01",8.9
"Romania","2004-02",7.3
"Romania","2004-03",7.7
"Romania","2004-04",8
"Romania","2004-05",7.6
"Romania","2004-06",7.9
"Romania","2004-07",7.9
"Romania","2004-08",8.2
"Romania","2004-09",8
"Romania","2004-10",7.9
"Romania","2004-11",8
"Romania","2004-12",8
"Romania","2005-01",7.8
"Romania","2005-02",7.9
"Romania","2005-03",7.9
"Romania","2005-04",7.2
"Romania","2005-05",7.4
"Romania","2005-06",7.3
"Romania","2005-07",6.7
"Romania","2005-08",6.6
"Romania","2005-09",6.5
"Romania","2005-10",6.8
"Romania","2005-11",6.8
"Romania","2005-12",6.6
"Romania","2006-01",7
"Romania","2006-02",7.2
